Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G05,EK06,UBE3A,581.772155761719,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11635.443359375,,,596.739562988281,566.992858886719,15377,5999,9378,1251,1974,4748,7404,0,,,,,,,,1750,,,,,,,,,,,,,,4913.08385707514,940.144166018567,2490.09963240657,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,589.384826660156,574.208557128906,,,,,,,,,,,,
G06,EK14,PWSIC,278.670715332031,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,5573.4140625,,,287.992065429688,269.422637939453,16486,3477,13009,1360,2117,5046,7963,1.32077753345328,0.962968349456787,,,1.00292884588074,0.923007813108742,2,,1750,,,UBE3A,0.48148416474737,,,0.501464422940369,0.461503906554371,32.5001222560806,,,33.4104694723462,31.589775039815,7794.85848469771,672.360750317858,2174.53984909493,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,283.417266845703,273.943237304688,,,0.98335586460885,0.94258079438063,,,0.491677932304425,0.471290397190315,,,32.9645741079629,32.0356704041984
G06,EK14,UBE3A,578.7744140625,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11575.48828125,,,593.178955078125,564.544189453125,16486,6406,10080,1360,2117,5046,7963,1.32077753345328,,,,,,,,1750,,,,,,,,,,,,,,4942.35352873527,941.556881453499,2496.15492357937,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,586.101684570313,571.492614746094,,,,,,,,,,,,
G07,EK22,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.21398814022541,0,16473,0,16473,0,0,7427,9046,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,644.0527162197,644.052716219699,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.0977754592895508,0,,,,,,,,,,,,
G07,EK22,UBE3A,705.176452636719,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14103.529296875,,,721.569213867188,689.009033203125,16473,7427,9046,0,0,7427,9046,0,,,,,,,,1750,,,,,,,,,,,,,,4709.60471136181,849.41527560578,2589.81635248065,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,713.511535644531,696.900024414063,,,,,,,,,,,,
G08,EK30,PWSIC,34.2898178100586,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,685.79638671875,,,37.5936851501465,30.9952049255371,14447,415,14032,21,394,777,13255,0,1.02590906620026,,,1.14761220588055,0.904206027192842,2,,1750,,,UBE3A,0.512954558268349,,,0.573806102940277,0.452103013596421,33.9041615932901,,,36.5625585963289,31.2457645902513,8863.81905826431,621.357909197139,858.128268224121,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,35.9743041992188,32.607738494873,,,1.0880023768544,0.963815856218997,,,0.5440011884272,0.481907928109498,,,35.2604832612726,32.5478399253076
G08,EK30,UBE3A,66.8476715087891,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1336.95336914063,,,71.4955749511719,62.2180633544922,14447,798,13649,21,394,777,13255,0,,,,,,,,1750,,,,,,,,,,,,,,4749.38475644678,868.171262917863,1082.5554511809,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,69.2167587280273,64.4833526611328,,,,,,,,,,,,
G09,EK06,SNORD107,594.305480957031,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,11886.109375,,,613.009704589844,575.894104003906,10149,4025,6124,1596,2429,2382,3742,5.78709313958271,2.0307343006134,,,2.1206621714417,1.94080647826225,2,,1750,,,UBE3A,1.01536716242599,,,1.06033108572085,0.970403239131123,50.3812496976354,,,51.4882706535077,49.2742287417631,8769.31103442838,479.722726728463,3767.29716149959,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,603.811340332031,584.875915527344,,,2.07661317691325,1.98485547279069,,,1.03830658845663,0.992427736395345,,,50.9460230419246,49.8164763533462
G09,EK06,UBE3A,585.310913085938,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11706.21875,,,603.833190917969,567.075744628906,10149,3978,6171,1596,2429,2382,3742,5.78709313958271,,,,,,,,2000,,,,,,,,,,,,,,5032.92228859067,1063.86367478878,2619.57509125383,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,594.724609375,575.971923828125,,,,,,,,,,,,
G10,EK14,SNORD107,601.212280273438,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,12024.24609375,,,618.988525390625,583.700561523438,11394,4559,6835,1758,2801,2603,4232,3.63737416714783,2.11837697029114,,,2.20723548562368,2.02951834402034,2,,1750,,,UBE3A,1.059188457411,,,1.10361774281184,1.01475917201017,51.4371792246112,,,52.4849761935259,50.3893822556964,8197.17603754678,510.666611528152,3586.21483631478,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,610.248291015625,592.2451171875,,,2.16371062670662,2.0730432029374,,,1.08185531335331,1.0365216014687,,,51.971742469032,50.9026159801903
G10,EK14,UBE3A,567.615966796875,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11352.3193359375,,,584.750793457031,550.72705078125,11394,4361,7033,1758,2801,2603,4232,3.63737416714783,,,,,,,,2000,,,,,,,,,,,,,,5049.20114881012,1064.90573668158,2589.87609759897,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,576.327026367188,558.968872070313,,,,,,,,,,,,
G11,EK22,SNORD107,792.794555664063,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,15855.890625,,,814.257385253906,771.71630859375,11306,5543,5763,2593,2950,2792,2971,0,2.08363008499146,,,2.16320742422245,2.00405282465538,2,,1750,,,UBE3A,1.04181506221946,,,1.08160371211122,1.00202641232769,51.0239679144595,,,51.9783590489931,50.0695767799259,8649.82342860734,488.722692333078,4489.87087747092,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,803.696044921875,781.9931640625,,,2.12422754448552,2.04303270439231,,,1.06211377224276,1.02151635219616,,,51.5108632713366,50.5370725575824
G11,EK22,UBE3A,760.974365234375,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15219.4873046875,,,781.839599609375,740.472717285156,11306,5385,5921,2593,2950,2792,2971,0,,,,,,,,2000,,,,,,,,,,,,,,5020.05756133211,1112.67815307555,2973.74644543904,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,771.573608398438,750.4697265625,,,,,,,,,,,,
G12,EK30,SNORD107,77.0269622802734,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1540.53930664063,,,82.5170822143555,71.5623321533203,11992,760,11232,43,717,705,10527,0,2.03315925598145,,,2.23844075121256,1.82787766713229,2,,1750,,,UBE3A,1.01657960458621,,,1.11922037560628,0.913938833566144,50.4110823234676,,,52.9350812436165,47.8870834033186,8934.14141781456,489.286432364048,1024.48404651869,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,79.8248443603516,74.235710144043,,,2.13789415698303,1.92842426136182,,,1.06894707849151,0.964212130680911,,,51.6988303233542,49.123334323581
G12,EK30,UBE3A,75.7707138061523,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1515.41430664063,,,81.2143173217773,70.3521881103516,11992,748,11244,43,717,705,10527,0,,,,,,,,2000,,,,,,,,,,,,,,4941.3381987383,932.112893575793,1182.18798766031,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,78.5449142456055,73.003044128418,,,,,,,,,,,,
H01,EK07,PWSIC,521.362121582031,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,10427.2421875,,,536.607971191406,506.311340332031,12922,4626,8296,2204,2422,3639,4657,28.7019080813658,1.47277760505676,,,1.53023250220757,1.41532280947502,2,,1750,,,UBE3A,0.736388827920647,,,0.765116251103785,0.707661404737508,42.409212503543,,,43.3620146048109,41.4564104022751,7918.9275754936,636.002328841413,3243.24673303682,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,529.115905761719,513.659057617188,,,1.50208989515073,1.44346541653186,,,0.751044947575365,0.721732708265928,,,42.8953118489116,41.9231131581744
H01,EK07,UBE3A,707.998413085938,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14159.96875,,,726.573364257813,689.712097167969,12922,5843,7079,2204,2422,3639,4657,28.7019080813658,,,,,,,,1750,,,,,,,,,,,,,,4987.50637168173,990.999732355796,2798.11846734893,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,717.438720703125,698.633117675781,,,,,,,,,,,,
H02,EK15,PWSIC,680.486877441406,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,13609.7373046875,,,697.188110351563,664.019348144531,15143,6651,8492,2983,3668,3771,4721,4.13312099456798,1.95867645740509,,,2.02594662842017,1.89140634058096,2,,1750,,,UBE3A,0.979338242250282,,,1.01297331421009,0.945703170290478,49.4780639986466,,,50.3365877803234,48.6195402169699,7947.95103139595,641.228258335978,3850.43470115589,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,688.978271484375,672.056335449219,,,1.99299620208508,1.92435676691604,,,0.996498101042541,0.962178383458022,,,49.91606356294,49.0400644343533
H02,EK15,UBE3A,694.843566894531,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13896.87109375,,,711.7783203125,678.149169921875,15143,6754,8389,2983,3668,3771,4721,4.13312099456798,,,,,,,,1750,,,,,,,,,,,,,,5025.41295725218,1012.28625561037,2802.19959793943,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,703.453308105469,686.296447753906,,,,,,,,,,,,
H03,EK23,PWSIC,714.307434082031,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,14286.1484375,,,732.370666503906,696.517395019531,13821,6290,7531,2934,3356,3579,3952,0,1.90565824508667,,,1.9727634550527,1.83855294928339,2,,1750,,,UBE3A,0.952829101084022,,,0.986381727526351,0.919276474641693,48.7922420121199,,,49.672070551014,47.9124134732259,7881.94591153726,648.252298345225,3940.33918257774,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,723.48876953125,705.197265625,,,1.93989364567588,1.87142275866021,,,0.969946822837941,0.935711379330103,,,49.2411088138242,48.3433752104157
H03,EK23,UBE3A,749.670043945313,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14993.400390625,,,768.333801269531,731.297729492188,13821,6513,7308,2934,3356,3579,3952,0,,,,,,,,1750,,,,,,,,,,,,,,5007.29021363073,1021.57658265129,2899.8019555309,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,759.155395507813,740.260559082031,,,,,,,,,,,,
H04,EK31,PWSIC,92.8816528320313,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1857.63305664063,,,98.4025192260742,87.3865737915039,14398,1093,13305,83,1010,980,12325,0.219959896462177,2.05873107910156,,,2.23259771735055,1.88486452818993,2,,1750,,,UBE3A,1.02936556138512,,,1.11629885867527,0.942432264094965,50.7235158106526,,,52.8344057020343,48.6126259192708,9056.50253700752,627.669891960663,1267.53057268272,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,95.695182800293,90.0748291015625,,,2.147438173352,1.97002407218848,,,1.073719086676,0.985012036094238,,,51.8004956457919,49.6465359755133
H04,EK31,UBE3A,90.2319412231445,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1804.63879394531,,,95.6701965332031,84.8187026977539,14398,1063,13335,83,1010,980,12325,0.219959896462177,,,,,,,,1750,,,,,,,,,,,,,,4882.22853583608,892.540238082422,1187.09772249082,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,93.0034255981445,87.4669723510742,,,,,,,,,,,,
H05,EK07,PWSIC,350.861999511719,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7017.240234375,,,362.064025878906,339.765625,14864,3833,11031,1711,2122,4881,6150,2.12759417266266,1.0177446603775,,,1.05857479333542,0.976914494053204,2,,1750,,,UBE3A,0.508872321847155,,,0.529287396667709,0.488457247026602,33.725340075441,,,34.6220376432049,32.8286425076771,7777.46921805828,647.716292760906,2486.27542641704,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,356.563995361328,345.1875,,,1.03857566982788,0.996913617560744,,,0.519287834913939,0.498456808780372,,,34.1828238376163,33.2678563132656
H05,EK07,UBE3A,689.4892578125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13789.78515625,,,706.495483398438,672.725341796875,14864,6592,8272,1711,2122,4881,6150,2.12759417266266,,,,,,,,1750,,,,,,,,,,,,,,4913.95476031998,943.996402209225,2704.62379030569,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,698.135192871094,680.906433105469,,,,,,,,,,,,
H06,EK15,PWSIC,342.830627441406,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6856.6123046875,,,355.318389892578,330.474060058594,11658,2947,8711,1288,1659,3777,4934,1.82068559219562,1.02250576019287,,,1.06927643830612,0.975735072066689,2,,1750,,,UBE3A,0.511252877593202,,,0.534638219153058,0.487867536033345,33.82973724473,,,34.8536652838957,32.8058092055644,7785.52686930366,655.353149414063,2457.77397224084,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,349.185363769531,336.510040283203,,,1.04636739195389,0.998644118418919,,,0.523183695976944,0.499322059209459,,,34.3521285658932,33.3073459235668
H06,EK15,UBE3A,670.569580078125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13411.3916015625,,,689.438720703125,651.998352050781,11658,5065,6593,1288,1659,3777,4934,1.82068559219562,,,,,,,,1750,,,,,,,,,,,,,,4940.58418272419,945.639357610952,2681.30547008296,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,680.158935546875,661.057861328125,,,,,,,,,,,,
H07,EK23,PWSIC,349.049713134766,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6980.994140625,,,359.647369384766,338.546600341797,16500,4236,12264,1879,2357,5558,6706,0,0.990360379219055,,,1.02801845633456,0.95270228034637,2,,1750,,,UBE3A,0.495180184170233,,,0.514009228167282,0.476351140173185,33.1184287628209,,,33.9606791221751,32.2761784034668,7815.77060642549,656.149133581471,2494.21922806434,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,354.444763183594,343.679260253906,,,1.00957310336252,0.971147633318414,,,0.50478655168126,0.485573816659207,,,33.5481354696255,32.6887220560164
H07,EK23,UBE3A,704.894348144531,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14097.88671875,,,721.269165039063,688.744262695313,16500,7437,9063,1879,2357,5558,6706,0,,,,,,,,1750,,,,,,,,,,,,,,4905.63051376353,952.497102240965,2734.28214354358,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,713.220336914063,696.626831054688,,,,,,,,,,,,
H08,EK31,PWSIC,44.2592124938965,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,885.184265136719,,,48.1570739746094,40.3742218017578,13461,497,12964,37,460,1061,11903,0,0.884263813495636,,,0.97797679906862,0.790550878611846,2,,1750,,,UBE3A,0.442131919420117,,,0.48898839953431,0.395275439305923,30.6582160387864,,,32.9112082078855,28.4052238696874,8954.45384121133,631.255485225114,938.560260719145,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,46.2462997436523,42.2754707336426,,,0.932076351806528,0.836451325873938,,,0.466038175903264,0.418225662936969,,,31.8076965059009,29.5087355716719
H08,EK31,UBE3A,100.10408782959,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,2002.08178710938,,,106.0419921875,94.1959991455078,13461,1098,12363,37,460,1061,11903,0,,,,,,,,1750,,,,,,,,,,,,,,4784.38081001323,881.961431271106,1200.27778799489,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,103.1298828125,97.086051940918,,,,,,,,,,,,
H09,EK07,SNORD107,691.736938476563,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,13834.73828125,,,711.05126953125,672.734558105469,11596,5155,6441,2323,2832,2952,3489,0,1.93801271915436,,,2.01352296884211,1.8625024851689,2,,1750,,,UBE3A,0.969006363502751,,,1.00676148442105,0.931251242584448,49.2129625106413,,,50.1867890949709,48.2391359263117,8745.18109001804,494.356331263653,4162.25919702587,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,701.551574707031,682.003479003906,,,1.97653584771343,1.89948960629757,,,0.988267923856716,0.949744803148785,,,49.7097804010925,48.7161446201901
H09,EK07,UBE3A,713.862121582031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14277.2421875,,,733.588012695313,694.461486816406,11596,5275,6321,2323,2832,2952,3489,0,,,,,,,,2000,,,,,,,,,,,,,,5065.42727141032,1095.49501304826,2901.41021336387,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,723.885009765625,703.923828125,,,,,,,,,,,,
H10,EK15,SNORD107,707.440063476563,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,14148.80078125,,,726.391296386719,688.789367675781,12405,5606,6799,2411,3195,2921,3878,0.422250994908869,2.14064836502075,,,2.22205030890008,2.05924645436299,2,,1750,,,UBE3A,1.07032419081577,,,1.11102515445004,1.02962322718149,51.6983859611875,,,52.6479581321507,50.7488137902243,8527.33355684583,501.811937873303,4128.661933517,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,717.070861816406,697.887512207031,,,2.18217729292724,2.09911947033583,,,1.09108864646362,1.04955973516792,,,52.1828302462313,51.2139416761438
H10,EK15,UBE3A,660.958679199219,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13219.173828125,,,679.072998046875,643.119079589844,12405,5332,7073,2411,3195,2921,3878,0.422250994908869,,,,,,,,2000,,,,,,,,,,,,,,5118.63955924284,1094.4052196596,2824.12851660905,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,670.165771484375,651.823059082031,,,,,,,,,,,,
H11,EK23,SNORD107,780.17529296875,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,15603.505859375,,,799.683532714844,760.985168457031,13365,6479,6886,3125,3354,3308,3578,2.12305630354513,2.02028369903564,,,2.09125659123237,1.94931063554715,2,,1750,,,UBE3A,1.01014180669488,,,1.04562829561619,0.974655317773574,50.2522659511161,,,51.1304987242001,49.374033178032,8671.59726935173,491.872550474638,4457.18766110726,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,790.088012695313,770.345275878906,,,2.05649195689442,1.9840752698851,,,1.02824597844721,0.992037634942549,,,50.7003146999708,49.8042172022613
H11,EK23,UBE3A,772.342346191406,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15446.8466796875,,,791.715515136719,753.283020019531,13365,6433,6932,3125,3354,3308,3578,2.12305630354513,,,,,,,,2000,,,,,,,,,,,,,,5012.57425178659,1105.07383874188,2985.87819019094,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,782.186767578125,762.57958984375,,,,,,,,,,,,
H12,EK31,SNORD107,98.2849960327148,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1965.69995117188,,,104.210105895996,92.3895797729492,13263,1063,12200,63,1000,992,11208,0,2.01581740379334,,,2.18757114700294,1.84406343744713,2,,1750,,,UBE3A,1.00790864611252,,,1.09378557350147,0.922031718723564,50.1969373987165,,,52.3269815115493,48.0668932858838,8980.69349763714,485.800796798956,1166.6475841767,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,101.304290771484,95.2734451293945,,,2.10344625884025,1.92818832560982,,,1.05172312942012,0.964094162804909,,,51.2836877641958,49.1101870332373
H12,EK31,UBE3A,97.5137939453125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1950.27587890625,,,103.414573669434,91.6424713134766,13263,1055,12208,63,1000,992,11208,0,,,,,,,,2000,,,,,,,,,,,,,,4890.60787729562,940.60179876125,1254.80344340075,Copy Number Variation Experiment with a Reference Copy Number of 3,,,,100.520698547363,94.5145645141602,,,,,,,,,,,,
